# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
379.37165685136904	152.0	115.0	104.0	61.0	42.0	3012088.7633902314	69.0	3817178.642067222	99949.75726744915	56790.90336517702	150130.84422718134
376.39490896063955	154.0	86.0	129.0	64.0	41.0	2854608.2461938555	91.0	4117733.8724563746	104391.41779277849	62744.91191187534	169869.55207173864
374.060308739367	166.0	93.0	104.0	60.0	51.0	2975226.3507790687	131.0	4315588.179787129	103954.62421717198	72086.98456720499	177088.33481518575
376.91548029180603	143.0	103.0	114.0	70.0	44.0	2867034.4638232146	61.0	4281486.145994204	104226.31498399521	76301.05731239828	178646.30410756357
379.3790834868395	147.0	106.0	106.0	73.0	42.0	2643330.3085706867	83.0	3961744.748693348	106515.12542256448	65173.204411021194	166600.80031026914
378.76255572116867	159.0	96.0	113.0	63.0	43.0	2871161.551472619	83.0	3935695.8762283865	102152.76468529	59818.907737400856	162697.3429561297
375.52837813301716	154.0	105.0	103.0	63.0	49.0	2966489.052355484	84.0	4292656.753911134	103837.16917583892	63210.46792081064	171471.72103419545
387.3120350728978	174.0	98.0	112.0	59.0	31.0	2935445.6805443787	66.0	3253406.3238299405	92877.14219427767	54113.145194445664	143461.71364219103
382.41200323107785	168.0	99.0	113.0	49.0	45.0	2877172.1233296953	69.0	3735611.683588234	100747.2246811374	60269.30597767062	147710.5870279515
381.85013896257465	170.0	98.0	113.0	51.0	42.0	2938070.247271301	87.0	3420839.18945259	98617.84256073344	59243.14535634551	135848.2953088334
384.07764749976565	161.0	106.0	117.0	52.0	38.0	2844404.1452708323	72.0	3585943.73858022	96741.7988836846	58301.56570835044	145145.65648738728
374.0932112767875	152.0	100.0	114.0	57.0	51.0	2885231.4469805313	86.0	4308506.769251296	108252.14410273041	66981.71218038842	178140.06273375824
384.65790100203907	171.0	100.0	110.0	53.0	40.0	2896421.4346412476	60.0	3607702.728690166	95931.97268013516	52494.02436366274	148000.4671219822
382.09038202755806	163.0	89.0	123.0	65.0	34.0	2865486.9657415994	58.0	3549250.5554556306	98892.86281900617	59384.89704669439	152242.57524798196
380.54349657787526	175.0	85.0	110.0	62.0	42.0	2974450.538052322	57.0	3813521.075104667	101242.51643691679	55094.805779015805	151543.26147088548
387.76681670735354	176.0	104.0	110.0	54.0	30.0	2951410.180603195	43.0	3220079.736107884	94025.54905763498	58060.088471642826	136432.1096331778
380.5217534099693	156.0	105.0	109.0	63.0	41.0	2964008.7302953065	85.0	4030977.2815695186	103291.17316027799	63428.7889846611	160474.02559960558
386.0210062551348	163.0	105.0	117.0	55.0	34.0	3146542.4795422223	107.0	3571849.37642081	96307.95713153486	54859.766677946216	145461.22770303622
378.7008126574629	159.0	97.0	106.0	68.0	44.0	2778533.0793872983	92.0	4372894.977755515	99959.44162855404	68083.5291656623	179522.22767376015
375.65211195347445	151.0	105.0	105.0	67.0	46.0	2912436.638323173	111.0	4144190.462061631	103436.08721928188	59044.30784515452	172369.38587716524
374.3333160999777	160.0	90.0	112.0	53.0	59.0	2842377.276250481	64.0	4445265.1663088305	107619.72321608568	69392.31572647217	176978.77028952673
383.8581128872909	149.0	99.0	129.0	65.0	32.0	3045780.744958389	42.0	3405714.1808513855	97541.45679080818	61597.55124317507	140099.89244154654
380.9399315941468	152.0	106.0	111.0	68.0	37.0	2824772.3244852475	71.0	3910067.5247650826	97390.18733735976	63795.06540216076	157050.54309527084
379.2708296051926	161.0	88.0	132.0	52.0	41.0	2844127.371997932	49.0	3670477.3548969864	101450.20855176925	64068.92253779184	146243.14906167943
380.0642380203128	166.0	94.0	108.0	70.0	36.0	2991864.8359323665	74.0	3930153.9036852317	98202.06041619282	59051.35194558505	160504.92646645522
380.07292564162213	160.0	106.0	107.0	61.0	40.0	2835105.632717547	93.0	3495634.467795911	102311.777530167	60282.599580350405	144580.95092564245
383.11965347670684	143.0	116.0	118.0	57.0	40.0	2923604.826890939	77.0	3838365.079008387	95858.46340816858	54129.450922119184	155825.48005640815
389.64101661806694	175.0	104.0	103.0	62.0	30.0	3007918.6230645454	72.0	3368559.9023695136	92193.65856273653	55058.851188426735	133452.95005090788
382.5184635063626	174.0	99.0	100.0	66.0	35.0	3046265.9045711965	67.0	3685094.398737652	94572.49799188417	56242.5107792912	147965.97918571037
381.1790176249142	148.0	93.0	123.0	74.0	36.0	2845892.030100669	84.0	4002447.7051869184	100194.77746441809	62791.483826438714	166292.23994879896
379.6613558889521	159.0	87.0	127.0	54.0	47.0	2752217.1839295384	81.0	4025836.459578337	100984.07549036914	61584.821406376934	160343.57019768973
378.18526004343767	146.0	98.0	117.0	70.0	43.0	2689553.5880338536	111.0	4218994.416747271	100549.96150883328	68199.96790712242	177181.7350603061
378.9563965751787	146.0	106.0	126.0	49.0	47.0	2903376.841633581	97.0	3859895.220926619	105199.57309377016	64565.46560335791	158400.90966764063
376.596541141173	166.0	94.0	101.0	65.0	48.0	2969970.9450759897	59.0	4295460.98099479	100526.42825413405	67463.40227995744	168917.8096837919
380.2071654927577	161.0	87.0	129.0	60.0	37.0	2895515.8437980283	76.0	3837246.0510202693	105360.07953910992	56324.55549368187	154460.64516736596
376.57804564262074	145.0	94.0	127.0	63.0	45.0	2792868.691322543	109.0	4254538.164891297	102694.46891497882	68003.3884152119	169442.1956587024
384.0105126071747	167.0	103.0	112.0	53.0	39.0	2940360.4313356094	50.0	3544589.4485449637	99756.43431737012	48878.08154132391	143948.5690297953
373.16087565673854	143.0	99.0	118.0	67.0	47.0	2824426.97779228	106.0	4352381.559953085	106314.27884030328	75925.74922126104	171246.01682577148
376.38901718281966	170.0	87.0	106.0	62.0	49.0	2927628.0641767913	118.0	4121462.891838532	99742.23153696588	69829.85573833843	163877.48658873787
375.06649209273735	145.0	101.0	123.0	56.0	49.0	2734880.423761119	111.0	4335846.422116494	106924.33139346633	70710.60287027442	173970.99248447776
382.5301582642346	181.0	94.0	98.0	60.0	41.0	3010200.8096324694	97.0	3930006.6207189867	94867.37300577093	61138.89037373723	156697.96946617094
389.1706033291132	173.0	99.0	116.0	57.0	29.0	3004923.0564475236	52.0	3286862.286527263	94545.65315246655	50406.1547892041	133437.09117999268
380.79127803502126	158.0	82.0	139.0	58.0	37.0	2927707.675778688	89.0	3965543.333753802	101717.01508896184	58105.31842373563	158635.4254017296
379.64900146637854	170.0	98.0	102.0	58.0	46.0	2842461.811709692	90.0	4090622.621200861	98807.29628594988	63428.07572683303	161640.47475096848
374.67440283145197	158.0	92.0	100.0	76.0	48.0	2717142.0578269307	90.0	4738510.463920178	104230.74434927526	75938.66879312742	194124.03359117737
375.16519479389467	165.0	87.0	111.0	60.0	51.0	2811168.316938553	56.0	4380444.190214565	108276.09332688988	65578.82625937363	176594.34230246436
383.07621979662554	168.0	99.0	105.0	63.0	39.0	2779312.173474236	80.0	3804572.055462216	98392.33272535054	53905.60107395919	150534.36792411818
377.3981672280447	151.0	112.0	98.0	70.0	43.0	2939768.7210878925	87.0	4213147.52915675	105397.30938968371	63870.69492021736	162504.73606412465
376.85767276369313	162.0	98.0	101.0	64.0	49.0	2957003.3196032597	71.0	4170752.491482678	98786.37675711844	63671.604955558476	170694.65502505135
378.9359475053225	167.0	97.0	102.0	63.0	45.0	2743886.8465948445	57.0	4205644.93352388	100988.71927337757	66445.02429104931	164793.96957379923
376.27096661459746	159.0	91.0	117.0	61.0	46.0	2753316.9338170746	113.0	4226696.274540236	104579.89941414213	71308.37284783047	170537.14588009188
377.4192718176764	159.0	101.0	111.0	59.0	44.0	2776811.390679737	83.0	3942569.551655277	103726.7432525253	63813.63218954053	160292.89106533566
384.7758341820493	172.0	92.0	112.0	65.0	33.0	3054488.6882471973	76.0	3514849.76746784	97602.54191409108	55225.47798273325	140976.59488050686
385.2097349378555	156.0	105.0	119.0	58.0	36.0	2953870.3138402943	48.0	3555940.456961119	97146.14035375263	53941.78085695061	146185.14764138142
379.3564951308052	158.0	103.0	110.0	59.0	44.0	2791625.23815331	63.0	3787119.740579907	103971.98951251518	59816.90149324514	154523.30073108964
382.43864166943223	152.0	110.0	119.0	57.0	36.0	3047887.930802752	101.0	3419495.4263044186	101042.6712858367	53972.981540239416	138067.7875191294
383.18930617043554	153.0	115.0	111.0	57.0	38.0	2878069.9698543893	50.0	3330460.6366907638	95655.869176618	52416.6147891579	136784.5630148793
377.8398540555083	150.0	105.0	109.0	65.0	45.0	2917756.1000507106	62.0	4036233.883901148	104490.57103577195	56147.26607517572	166239.80462688903
378.63219384428885	169.0	93.0	106.0	60.0	46.0	2804540.6150500374	65.0	3944899.17204835	101376.68074261746	60405.18600016025	159132.09522612518
376.16853944556345	153.0	89.0	113.0	77.0	42.0	2788021.826891854	68.0	4362228.334120842	108045.11692830724	63191.236280872414	183005.82413505268
378.50910918583673	151.0	109.0	116.0	57.0	41.0	2894296.4842506293	111.0	3977896.7220671587	99292.5496557024	71776.26067685249	162497.66244364023
375.6291769576758	155.0	100.0	107.0	63.0	49.0	2915018.2183187343	70.0	4147234.5201700632	111482.00583666147	62925.58095022484	168657.24737744057
381.7609114045181	174.0	98.0	103.0	62.0	37.0	3008439.8710765895	119.0	3733485.6058048806	97046.46101640191	62090.12335198576	155975.4769657609
379.79404479371465	156.0	110.0	112.0	54.0	42.0	2923238.8735807925	83.0	3707760.5386309316	101640.34163275194	55558.41122227795	152887.24482600292
382.09979905259956	162.0	108.0	105.0	57.0	42.0	2970614.446554971	66.0	3636527.478636898	95112.65012257667	57437.54997106966	147022.96547200112
383.69796307288505	167.0	95.0	108.0	75.0	29.0	2889128.720981068	41.0	3438502.396726166	96944.95756364657	49520.25284152639	141263.385926936
373.4076930021443	144.0	99.0	122.0	57.0	52.0	2781523.137836141	100.0	4392742.964319925	108336.67438388531	65571.27717646005	178896.52425707277
372.9844111307469	157.0	80.0	129.0	60.0	48.0	2961440.1924938285	101.0	4047160.1612955905	108897.91110322176	69403.60828436351	167938.78651290224
384.0259647884726	175.0	83.0	119.0	61.0	36.0	2975633.200891518	66.0	3729573.5093200775	93798.88368614303	58123.14636583383	153891.89120098998
379.2213822051483	166.0	96.0	115.0	52.0	45.0	3004289.632561126	73.0	3669851.9980522403	102698.18046777311	67589.27670469326	149473.13086340603
380.75480238125147	165.0	96.0	113.0	62.0	38.0	2952895.889045002	74.0	3617184.150235335	101813.60752839621	61887.29529866235	147176.21768136538
378.774656782316	151.0	93.0	130.0	55.0	45.0	2844704.177130634	95.0	3906262.251921522	105917.05131210954	60017.45401469454	152563.48923138803
377.6406644166319	175.0	98.0	104.0	47.0	50.0	2961529.2758221333	82.0	4268477.052963536	100582.02923351116	74239.7187220889	170831.0836789227
381.8939602068673	189.0	89.0	99.0	54.0	43.0	3003851.3678886043	119.0	3975417.116552068	93689.65529276013	68201.81853806942	161341.08665129845
380.96007343566157	164.0	99.0	112.0	58.0	41.0	2891929.492808765	90.0	3740784.379557452	96393.6192458114	53336.234154984486	149843.58368150372
381.16939901959347	161.0	101.0	117.0	57.0	38.0	3206091.297194816	95.0	3735687.7732066712	97491.07936257246	58798.89734123803	154223.31659240922
380.73947469531186	148.0	107.0	119.0	61.0	39.0	3066250.0213017995	79.0	3695005.587613441	98714.82426451525	53957.169351526645	151885.0522520023
377.2234221136101	169.0	93.0	108.0	53.0	51.0	2951067.062347526	111.0	4098323.7453226536	98145.9458647759	63623.11560972924	163678.64997082957
379.2516905685579	163.0	98.0	104.0	70.0	39.0	2832731.5843240614	70.0	3991590.164773128	102644.30856469582	61734.3803490093	160548.76940875553
376.52837540264034	160.0	90.0	117.0	56.0	51.0	3051795.4306070246	125.0	4475521.182985732	102355.74988177908	65880.54076910493	177190.3017984273
382.8607355287626	162.0	98.0	112.0	65.0	37.0	2868391.0197519716	64.0	3513646.942637303	99174.15556796904	58494.97287526178	147149.2223455688
382.2776213548166	161.0	95.0	115.0	63.0	40.0	2999139.256955461	33.0	3684469.452636591	98184.64736824651	54715.41413061593	151557.9875642584
374.80200813636014	160.0	108.0	94.0	57.0	55.0	2864027.1725161667	115.0	4510554.455144103	107994.12170562605	73343.36327717922	180814.86463472855
388.4615778329265	179.0	100.0	107.0	57.0	31.0	2875848.2367472616	55.0	3436490.962508573	92898.81357858033	55693.510847914746	137614.02268525917
377.79414521872866	160.0	112.0	97.0	57.0	48.0	2966325.676472908	61.0	4065272.719112069	100209.12299269816	74093.67849585503	170101.58407950678
370.2760190356661	155.0	87.0	118.0	66.0	48.0	2719739.1384054646	148.0	4289551.59813844	107684.56981110258	75860.35675972077	172948.9352202349
385.45976666322497	176.0	106.0	103.0	55.0	34.0	3013453.976737968	63.0	3162917.009445846	93367.98315300448	48409.61389538994	126871.2230794084
376.16656540704616	153.0	92.0	119.0	63.0	47.0	2998513.006777129	112.0	4146305.8262113757	101740.16857960672	65435.723227153176	170547.5647721368
383.3291894832522	177.0	95.0	103.0	57.0	42.0	2912033.8728162507	58.0	3831271.0458290456	99097.81275396829	56855.73987842812	155609.22186552885
380.14064339230714	157.0	88.0	122.0	73.0	34.0	2824934.1306365617	73.0	3825965.9864946767	101555.32682723519	55643.73079044535	162939.17294093262
378.8092384390351	160.0	92.0	114.0	70.0	38.0	2773123.9173751166	83.0	3992967.1191213247	100231.50769690111	59558.192315956796	157400.79641860488
381.5064530096132	150.0	93.0	131.0	65.0	35.0	3007854.3402704345	93.0	3677924.8309697243	98734.84095189518	57873.719689730526	153327.18141556616
380.29056271210004	163.0	106.0	111.0	51.0	43.0	2945032.83130382	76.0	3862911.2438468374	97896.01782617453	58662.75965951373	159542.17633240734
385.2655692980327	163.0	103.0	122.0	53.0	33.0	2994642.038234533	92.0	3334174.803646326	94292.15753575588	45748.871619747544	140692.94415388323
373.8835311097101	172.0	85.0	106.0	60.0	51.0	3025348.4619893124	117.0	4481545.1217926	101807.12743363062	71997.87925655485	182089.2896906779
379.22352511775	148.0	98.0	127.0	68.0	33.0	2825815.719896173	56.0	3615894.3067438593	102921.75612419442	54340.36897686205	147870.75584694467
388.1737096803079	162.0	118.0	121.0	44.0	29.0	3050172.7716561556	42.0	3291309.2188687557	96691.19319069057	51115.67962935152	131789.59328756807
381.27766016460953	148.0	113.0	115.0	55.0	43.0	2833436.695404852	56.0	3858023.20329241	100017.47604371139	54803.194693997575	152416.80829476585
381.10118652786434	176.0	92.0	107.0	57.0	42.0	3034876.1319976733	76.0	3679374.6658867123	98832.35866005714	58654.35217027784	148091.65172448911
379.97424535217465	166.0	93.0	105.0	71.0	39.0	2887174.4842697056	71.0	3738955.030370185	99725.53776602309	56771.668558471145	153278.51598637732
384.5882889875234	160.0	118.0	109.0	50.0	37.0	2906573.75975232	39.0	3424214.91632804	95538.00414506614	52711.311811088184	137635.4483466514
380.6392389676622	143.0	101.0	126.0	68.0	36.0	2824348.3434188287	54.0	3673297.237936454	103954.1856145045	59663.129404396845	159487.1390254951
376.9099406102759	172.0	85.0	107.0	62.0	48.0	2980573.9292627727	72.0	4064274.003498189	103440.91311596654	75151.19756708163	168736.8458065594
374.7953794817829	147.0	108.0	106.0	61.0	52.0	2973156.6194905033	97.0	4581583.788493974	111414.77916615855	68225.87038750085	176742.0697604607
382.99094733282686	151.0	105.0	123.0	60.0	35.0	2856806.8927260507	66.0	3581171.9574745866	99021.41882418194	65694.56104368388	148817.08833534678
376.67564937766304	153.0	100.0	114.0	60.0	47.0	3042592.627093767	46.0	4100670.119348471	100624.758617971	61608.31821756042	166257.98116535752
377.7118260177887	157.0	91.0	127.0	55.0	44.0	2761155.0167492777	84.0	4192225.4892657064	101704.74207642485	59121.642761744755	169628.3190198879
384.4302484312113	164.0	97.0	123.0	57.0	33.0	3261398.286317142	87.0	3593973.4364781072	96958.07873396427	49723.78434183264	140027.84351525118
384.5406477686875	170.0	106.0	103.0	56.0	39.0	2993459.3761470495	79.0	3570608.6845592493	93111.4679353857	62343.047602724524	147653.93364575814
380.22557573671054	159.0	98.0	112.0	67.0	38.0	2982330.929162072	57.0	4180039.325256387	98245.81962998211	69802.49757117819	171266.46004966972
385.48112081114357	156.0	111.0	126.0	43.0	38.0	2910835.3257213095	62.0	3266366.4076922666	93982.91223018945	45178.00963758565	129922.63416689275
382.7071874597177	166.0	98.0	118.0	51.0	41.0	2873930.344244521	89.0	4040468.6289251223	94659.68338719463	62973.050440102445	153438.61335693282
377.81819733244026	167.0	86.0	110.0	64.0	47.0	2864880.160172835	54.0	4397035.981526183	102739.15425944471	74317.75017920046	178660.04682859487
377.2953362463086	150.0	94.0	121.0	67.0	42.0	2874774.2626200453	64.0	4011700.535765547	102178.06545867883	65989.86808274215	158538.33600705047
381.7626173774885	172.0	105.0	100.0	53.0	44.0	2843968.986133913	81.0	3995035.4526808225	96280.59669081254	70785.41314769749	163810.40738022077
382.47131151799795	169.0	107.0	93.0	60.0	45.0	2877416.963466483	83.0	3792763.9447572725	101796.62047743583	50670.72542667776	150137.37198653023
377.5521070886752	158.0	96.0	106.0	68.0	46.0	2688807.084329026	54.0	4491785.555331834	101413.39012819369	67484.36134582522	178214.78398356005
381.0826010551006	161.0	112.0	110.0	47.0	44.0	3122507.8951052963	82.0	3242061.639262077	96294.82425006137	51511.66751081107	130313.73501875572
383.00641219849285	169.0	97.0	115.0	57.0	36.0	2905442.083609175	62.0	3418780.7798998905	98425.6291074287	49684.37827625153	138000.84106907257
379.5727439575529	158.0	100.0	122.0	56.0	38.0	2917834.490307371	85.0	3517554.912084008	100087.80787972742	61607.73394591469	142857.75683612004
380.5439428595427	159.0	90.0	120.0	70.0	35.0	2985413.089604267	60.0	3839853.4597021244	102065.7041456368	59703.48392580505	152562.0146417299
383.4303853363356	175.0	87.0	112.0	63.0	37.0	2850958.707073938	74.0	3781160.8241839753	92451.41313652774	54913.93811255694	154376.18463090918
383.0726734303089	163.0	90.0	122.0	66.0	33.0	2896569.781861418	88.0	3555057.548204626	101776.58012583491	51532.21986298344	147301.73963065387
384.5774162873117	169.0	91.0	117.0	62.0	35.0	2927972.280510585	107.0	3530807.551436076	99996.81382503815	52696.12458989807	140419.32873971213
377.31466081187466	159.0	99.0	116.0	56.0	44.0	2837504.0977686346	74.0	4188020.706638948	100827.28247449492	66526.47533535684	167759.62444855683
387.15636675502685	163.0	109.0	122.0	46.0	34.0	2869836.036033424	80.0	3391078.066224803	88949.82258842143	51237.37163539274	141159.47296473815
381.4791444302086	174.0	89.0	119.0	52.0	40.0	2912646.688286468	78.0	3538024.966183404	102122.47518227925	58260.813116195335	139183.8466161052
381.2733533096592	160.0	105.0	120.0	51.0	38.0	2972283.3977026204	70.0	3342676.164565225	99587.82585030016	51525.489016928754	136173.47101278495
378.29432509849266	160.0	90.0	133.0	49.0	42.0	2590036.424417608	108.0	4008832.959194961	99398.03047394863	65998.97813028195	169122.29691907554
