# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
403.27219477661544	207.0	112.0	105.0	39.0	11.0	3518740.57592226	15.0	2170093.0599569734	77413.34979578582	26645.185656649704	85869.75619847092
400.55479807112727	206.0	101.0	112.0	41.0	14.0	3456686.479582948	12.0	2333109.6951547097	77012.31252996938	39054.386173763705	98934.300639039
403.2601847398549	195.0	132.0	95.0	42.0	10.0	3503080.608620275	8.0	2018955.390540222	79092.03409066374	25575.208790999593	79605.23056595793
403.0104829390798	204.0	115.0	107.0	35.0	13.0	3457240.328196874	14.0	1746166.726271276	75454.00087730249	29341.149795967813	77431.45176155903
404.153452632777	217.0	108.0	98.0	41.0	10.0	3469293.0447925227	14.0	1913881.1479935893	74610.63314270927	30221.131012653947	77408.82318401642
404.5643707549519	201.0	131.0	97.0	34.0	11.0	3450637.374237311	7.0	1870186.26297187	77213.14807451177	26985.671558688548	77374.86521061705
399.7897847428328	198.0	120.0	101.0	38.0	17.0	3483704.1767243072	46.0	2301054.8641969957	79125.98411749501	44158.66801845358	92746.75091798854
404.6859868180469	200.0	128.0	106.0	31.0	9.0	3475956.8780917213	15.0	1618443.0186739983	74295.14641997976	21765.995702504242	67705.86457520939
402.91547980912935	219.0	115.0	85.0	40.0	15.0	3511853.698834251	15.0	1995275.5640811282	75608.422352891	30496.33247318293	83573.90322342327
403.2629932957666	212.0	112.0	100.0	37.0	13.0	3448740.9308309313	12.0	1810415.9603531284	77349.41427923972	25263.941066931042	73317.77148945331
401.8149527598739	207.0	100.0	121.0	34.0	12.0	3566304.6242495812	15.0	2046290.1305510546	77776.97811706709	30169.557558198816	87710.59717834549
398.02424286816495	205.0	116.0	92.0	43.0	18.0	3506294.8221855927	16.0	2341912.7857670956	82587.32984265844	32089.512375399536	94544.74646292857
407.224666112683	223.0	109.0	100.0	35.0	7.0	3459963.3271411774	4.0	1586035.139815703	73652.97807614127	18903.87275228755	66406.50772150414
403.0813225709528	204.0	123.0	98.0	40.0	9.0	3397766.110324146	37.0	1847168.1879343484	77321.4736766992	26348.46470129041	78665.60823528974
401.6708449261157	203.0	99.0	117.0	44.0	11.0	3514356.882058732	17.0	2009747.8373921767	81237.12128938726	26756.64858186061	84996.49816731385
402.8227471330499	201.0	120.0	110.0	31.0	12.0	3534783.6359999035	20.0	1954398.140967194	82237.05397614879	28771.321121044242	84280.31621488206
402.0964804611219	203.0	94.0	123.0	43.0	11.0	3470156.7029790264	31.0	2166816.17656261	81080.17731107179	36624.08814522546	89971.0332586508
