# reward	DS0	DS1	DS2	DS3	_DS4	Rft	Casualty	Cost	Resilce	CarbnEm	Enbbd
372.8152818283263	173.0	93.0	108.0	58.0	42.0	5668341.970756837	71.0	3912378.300195297	94579.35903634626	60954.67600898279	157452.17455217207
368.2062718063553	142.0	113.0	113.0	59.0	47.0	4841710.9357718285	73.0	4375280.475351308	103596.593494272	63565.50357035524	173938.85209487664
371.04868459259194	166.0	101.0	113.0	51.0	43.0	5155730.9599017175	89.0	3530758.7035175357	94966.81288408484	60760.708241669025	152499.98262189905
366.6501653811281	141.0	108.0	113.0	76.0	36.0	5282070.622445419	101.0	3926678.445680702	108141.73507195091	60746.57891552341	164886.09942267445
374.93866712254976	170.0	93.0	112.0	65.0	34.0	5071652.660296213	72.0	3440739.1738646943	94032.83718413793	57408.77649206629	144685.56792993215
377.5085644299049	168.0	100.0	112.0	62.0	32.0	5172764.791074874	47.0	3291153.9975183895	92840.57303306181	51180.78223557488	139108.09531180028
370.30312370707077	162.0	88.0	124.0	58.0	42.0	5577133.703703355	68.0	3846854.758107529	99207.78938226111	54095.650689797025	163529.65125738608
376.67281927331294	167.0	112.0	107.0	58.0	30.0	5255873.673387233	93.0	3096121.148283381	91605.15885456941	43443.48047150631	131402.17555841518
372.2328956091929	157.0	94.0	122.0	63.0	38.0	5452287.967798889	41.0	3557374.6989649	94750.49776214315	55202.72164276591	150530.43234130013
366.7884863112648	144.0	101.0	128.0	66.0	35.0	5444350.128472736	76.0	3853838.37627608	103037.91753482772	62412.84164313524	163594.14035817457
363.5089808714024	156.0	94.0	107.0	69.0	48.0	5425596.855846766	70.0	4338495.947379641	104352.30570965185	65999.14695605673	171036.21542984975
365.4896812154402	158.0	99.0	105.0	62.0	50.0	5469229.127879528	78.0	4346265.387262589	102178.79926328396	63187.65294894631	175225.22847154288
372.02850339417637	166.0	103.0	113.0	40.0	52.0	5137076.109457213	111.0	3989389.567191777	99379.44567057378	65183.21024275664	167582.14263069438
371.4829618957052	171.0	104.0	94.0	61.0	44.0	5057976.879885425	81.0	4154418.072388825	99791.39797328766	55348.91095475938	165704.21474226966
371.2434453822674	159.0	98.0	120.0	57.0	40.0	5694068.257462725	67.0	3742396.7337358445	95937.38599697432	63401.60328643824	158710.04292419006
364.83941251642966	155.0	109.0	102.0	56.0	52.0	5191805.41605225	95.0	4362597.523254758	108610.02885941454	76914.49751541034	175198.68269800118
372.3205305605253	169.0	94.0	123.0	49.0	39.0	5266834.271316661	60.0	3577259.7092648875	96558.55813263051	54617.079160723886	141132.35900630173
373.16937976334646	157.0	108.0	113.0	58.0	38.0	5225653.053746259	65.0	3762009.5331728337	98415.52755502508	63949.447187154496	153206.1924705709
374.6955527117849	180.0	99.0	103.0	54.0	38.0	5608785.043902246	64.0	3527287.472540171	95034.85693318532	48881.56907181715	141428.87170770403
368.4709916425412	154.0	82.0	133.0	63.0	42.0	5271740.619291369	108.0	4072270.9067145246	106825.42287194433	60994.121744459946	167804.77210726653
374.3096474026123	163.0	102.0	110.0	65.0	34.0	5290886.950773722	81.0	3859822.5746299457	95830.05167572135	54889.802027777165	158607.5481810195
